NumberofFloors,NumberofBuildings,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),LargestPropertyUseTypeGFA,Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,BuildingType,Neighborhood,largestUseType_encode,BuildingAge
6.0,1.0,23090.0,0.0,98.0,46.59999847,1079010.0,23090.0,614842.0,464170.0,27.2,1,0,1,4.0
4.0,1.0,17153.0,5003.0,97.0,33.20000076,575159.0,17153.0,559443.0,15720.0,3.1,0,1,1,5.0
4.0,1.0,114259.0,36055.0,74.0,71.40000153,3637016.0,40800.0,2088702.0,1548310.0,90.9,0,1,1,6.0
7.0,1.0,36356.0,0.0,99.0,33.09999847,1209382.0,36356.0,758417.0,450960.0,27.1,1,1,1,4.0
1.0,1.0,34030.0,0.0,83.0,14.60000038,819694.0,53682.0,501136.0,318560.0,19.0,1,1,1,4.0
6.0,1.0,74717.0,21812.0,100.0,28.60000038,2154046.0,73973.0,1335218.0,818830.0,49.0,1,0,1,4.0
7.0,1.0,54502.0,0.0,100.0,27.89999962,1512185.0,54502.0,983026.0,529160.0,32.2,1,1,1,4.0
2.0,1.0,26800.0,0.0,0.0,27.70000076,812556.0,29103.0,646572.0,165980.0,11.5,1,0,1,5.0
5.0,1.0,43459.0,0.0,68.0,58.59999847,2564812.0,43459.0,1538016.0,1026800.0,60.9,1,1,1,3.0
9.0,1.0,181290.0,43424.0,96.0,27.20000076,5025192.0,184714.0,4455035.0,570160.0,48.7,1,1,1,4.0
7.0,1.0,32667.0,5741.0,98.0,31.79999924,1045379.0,32667.0,761003.0,284380.0,18.3,1,1,1,4.0
37.0,1.0,424994.0,0.0,88.0,39.0,17023206.0,431999.0,10107538.0,6915670.0,409.1,2,1,1,4.0
6.0,1.0,201294.0,164155.0,73.0,56.79999924,11436595.0,201294.0,7432564.0,4004030.0,243.4,1,1,1,3.0
6.0,1.0,199787.0,164346.0,79.0,53.59999847,10663538.0,199757.0,7126436.0,3537100.0,217.3,1,1,1,3.0
4.0,1.0,55000.0,0.0,49.0,65.30000305,7683624.0,106452.0,7361349.0,322270.0,47.6,1,1,1,111.0
6.0,1.0,88314.0,23635.0,97.0,30.5,2524047.0,82298.0,1503695.0,1020350.0,60.4,1,1,1,3.0
7.0,1.0,122543.0,78280.0,100.0,19.20000076,5551464.0,285479.0,2648877.0,2902590.0,165.1,1,1,1,4.0
7.0,1.0,68142.0,29370.0,0.0,21.5,1310129.0,50605.0,1310129.0,0.0,5.4,1,1,1,3.0
3.0,1.0,57735.0,0.0,0.0,62.09999847,2986516.0,47407.0,2901685.0,84830.0,16.5,1,1,2,2.0
7.0,1.0,59811.0,20388.0,99.0,31.79999924,1932198.0,59811.0,1308405.0,623793.0,38.5,1,0,1,3.0
6.0,2.0,309695.0,214915.0,0.0,297.1000061,134579488.0,214915.0,134154381.0,425110.0,577.6,1,1,1,20.0
12.0,1.0,141619.0,25725.0,94.0,35.79999924,5164456.0,141619.0,2686416.0,2478040.0,142.7,2,1,1,3.0
40.0,1.0,487234.0,145018.0,78.0,44.59999847,21804332.0,469652.0,13116680.0,8687650.0,515.7,2,1,1,5.0
4.0,1.0,38797.0,9324.0,99.0,20.60000038,805879.0,35602.0,805879.0,0.0,3.3,0,0,1,5.0
4.0,1.0,39005.0,8494.0,0.0,27.5,1141877.0,38875.0,528670.0,613207.0,34.8,0,1,1,4.0
5.0,1.0,85112.0,20092.0,92.0,29.10000038,2479794.0,71564.0,2479794.0,0.0,10.3,1,1,1,3.0
6.0,1.0,51734.0,28940.0,89.0,51.29999924,2655046.0,51734.0,1531002.0,1124040.0,66.0,1,1,1,4.0
6.0,2.0,186272.0,218644.0,0.0,52.70000076,9816558.0,176588.0,9715667.0,100890.0,45.6,1,1,1,20.0
7.0,1.0,38724.0,0.0,96.0,42.70000076,1178977.0,38724.0,774147.0,404830.0,24.7,1,1,1,3.0
6.0,1.0,52061.0,1237.0,0.0,55.09999847,3012822.0,53418.0,1818149.0,1194670.0,71.0,1,1,1,3.0
7.0,1.0,167777.0,34395.0,99.0,33.29999924,5552132.0,165124.0,3011278.0,2540850.0,147.4,1,1,1,3.0
4.0,1.0,102839.0,0.0,0.0,35.29999924,3619890.0,40634.0,3619890.0,0.0,15.0,1,0,1,3.0
7.0,1.0,111201.0,56000.0,0.0,178.8000031,20014020.0,63174.0,13759044.0,6254980.0,389.1,1,1,1,6.0
6.0,1.0,132078.0,52896.0,35.0,48.0,6648600.0,138608.0,5328503.0,1320100.0,92.2,1,1,1,3.0
4.0,1.0,27889.0,2931.0,88.0,36.70000076,1131015.0,30820.0,576516.0,554500.0,31.8,0,1,1,3.0
5.0,1.0,248765.0,0.0,0.0,37.0,9201768.0,248765.0,9201768.0,0.0,38.1,1,1,2,41.0
7.0,2.0,328779.0,52382.0,73.0,58.59999847,7217417.0,123138.0,3317410.0,3900010.0,220.9,1,1,1,2.0
4.0,3.0,442846.0,0.0,0.0,11.19999981,5427618.0,358706.0,5427619.0,0.0,22.5,2,0,0,71.0
4.0,10.0,1012278.0,0.0,0.0,60.0,55399684.0,379314.0,48356126.0,7043540.0,574.1,2,0,1,21.0
7.0,1.0,111845.0,0.0,0.0,21.10000038,2423168.0,78080.0,2318880.0,104290.0,15.1,1,1,0,5.0
7.0,1.0,136769.0,0.0,0.0,21.20000076,2932459.0,77800.0,1887997.0,1044460.0,63.3,1,1,1,5.0
4.0,4.0,279916.0,0.0,0.0,16.79999924,4710439.0,184800.0,4208026.0,502410.0,44.1,2,0,1,41.0
4.0,8.0,64812.0,0.0,0.0,493.3999939,31784784.0,42336.0,31784783.0,0.0,131.5,2,0,1,41.0
23.0,1.0,510999.0,169771.0,82.0,65.30000305,33319096.0,291079.0,24624247.0,8694850.0,563.7,1,1,2,3.0
7.0,1.0,375032.0,143856.0,100.0,23.20000076,8786057.0,371673.0,7125082.0,1660970.0,117.7,1,1,1,3.0
7.0,1.0,187248.0,39008.0,100.0,22.10000038,4194224.0,184836.0,4045677.0,148550.0,24.6,1,1,1,3.0
7.0,1.0,226427.0,47641.0,100.0,21.20000076,4794251.0,218384.0,4765868.0,28380.0,21.2,1,1,1,2.0
6.0,1.0,53709.0,27800.0,0.0,33.0,2686736.0,70179.0,1826689.0,860050.0,53.2,1,1,1,3.0
7.0,1.0,86923.0,25588.0,100.0,0.0,2710944.0,86923.0,1664031.0,1046910.0,62.5,1,0,1,2.0
16.0,1.0,448484.0,144000.0,100.0,31.89999962,8266784.0,215813.0,5748524.0,2518260.0,157.5,2,1,1,3.0
4.0,1.0,24452.0,0.0,100.0,36.59999847,861409.0,23587.0,365738.0,495670.0,27.8,0,1,1,3.0
7.0,1.0,45472.0,2167.0,95.0,40.20000076,1709836.0,42052.0,1238195.0,471640.0,30.2,1,1,1,3.0
3.0,1.0,45130.0,2128.0,59.0,74.69999695,3287460.0,44040.0,2409042.0,878420.0,56.6,0,0,1,2.0
4.0,1.0,32110.0,0.0,91.0,23.39999962,753944.0,32110.0,753945.0,0.0,3.1,0,1,1,3.0
2.0,1.0,25682.0,0.0,0.0,24.79999924,646309.0,25594.0,646309.0,0.0,2.7,1,0,1,2.0
4.0,1.0,26023.0,0.0,87.0,53.20000076,1193876.0,22429.0,681712.0,512160.0,30.0,0,1,1,2.0
1.0,1.0,24242.0,0.0,100.0,9.699999809,202840.0,21004.0,202840.0,0.0,0.8,1,0,1,2.0
4.0,1.0,41720.0,0.0,94.0,19.39999962,808657.0,41720.0,808657.0,0.0,3.3,1,1,1,3.0
7.0,1.0,25000.0,0.0,100.0,0.0,507521.0,22035.0,507521.0,0.0,2.1,1,1,1,4.0
4.0,1.0,31600.0,0.0,99.0,37.90000153,1204742.0,31600.0,698739.0,506000.0,29.8,0,0,1,3.0
4.0,1.0,33045.0,0.0,100.0,28.5,940252.0,33045.0,521761.0,418490.0,24.4,0,1,1,2.0
7.0,1.0,52724.0,0.0,99.0,29.5,1548758.0,52272.0,996439.0,552320.0,33.5,1,1,1,2.0
5.0,1.0,52548.0,32448.0,100.0,31.39999962,1664512.0,50197.0,1034502.0,630010.0,37.7,1,1,1,3.0
4.0,1.0,28910.0,0.0,91.0,38.29999924,1113518.0,28910.0,766081.0,347440.0,21.6,0,0,1,3.0
5.0,1.0,27548.0,3813.0,48.0,65.5,1821706.0,25443.0,830712.0,990990.0,56.1,1,0,1,2.0
17.0,1.0,175870.0,59176.0,97.0,35.90000153,6730957.0,185648.0,4203802.0,2527150.0,151.6,2,1,1,3.0
7.0,1.0,133638.0,20612.0,97.0,33.79999924,4158430.0,109075.0,2998670.0,1159760.0,74.0,1,1,1,3.0
7.0,1.0,129710.0,55338.0,100.0,32.70000076,4229927.0,129710.0,1963816.0,2266110.0,128.5,1,0,1,3.0
4.0,1.0,22256.0,1902.0,0.0,14.5,322445.0,20476.0,322445.0,0.0,1.3,1,1,1,3.0
7.0,1.0,43828.0,5203.0,99.0,26.5,1167171.0,43828.0,895916.0,271260.0,18.1,1,0,1,3.0
5.0,4.0,44016.0,0.0,100.0,63.29999924,2072804.0,32831.0,1183817.0,888990.0,52.1,1,1,1,3.0
5.0,1.0,66570.0,15061.0,98.0,0.0,2200509.0,64003.0,1352141.0,848370.0,50.7,1,1,1,3.0
6.0,1.0,83100.0,25684.0,0.0,30.0,2535960.0,83100.0,2535960.0,0.0,10.5,1,1,1,2.0
6.0,1.0,63985.0,0.0,100.0,21.10000038,1361993.0,54566.0,1361993.0,0.0,5.6,1,0,1,3.0
4.0,1.0,21583.0,0.0,95.0,35.29999924,765205.0,21583.0,428818.0,336390.0,19.6,0,1,1,3.0
4.0,1.0,31016.0,0.0,99.0,31.39999962,976793.0,31016.0,572294.0,404500.0,23.9,0,1,1,2.0
6.0,1.0,29482.0,5778.0,93.0,36.29999924,1076339.0,29482.0,761490.0,314850.0,19.9,1,0,1,3.0
3.0,1.0,58592.0,0.0,81.0,51.0,2261825.0,43719.0,1219538.0,1042290.0,60.4,0,1,1,2.0
6.0,1.0,26255.0,0.0,99.0,38.29999924,1007234.0,22853.0,685206.0,322030.0,19.9,1,1,1,2.0
6.0,1.0,56404.0,1736.0,83.0,49.59999847,2789195.0,56140.0,1751147.0,1038050.0,62.4,1,1,1,2.0
4.0,1.0,20178.0,0.0,92.0,26.89999962,544562.0,20178.0,544562.0,0.0,2.3,0,1,1,2.0
3.0,1.0,31165.0,0.0,99.0,34.5,1078820.0,31165.0,722815.0,356000.0,21.9,0,1,1,3.0
4.0,1.0,47971.0,12392.0,69.0,37.29999924,1705282.0,36176.0,1169201.0,536080.0,33.3,0,1,1,2.0
7.0,1.0,54721.0,0.0,100.0,44.20000076,2444360.0,54721.0,1702095.0,742270.0,46.5,1,1,1,2.0
4.0,1.0,71273.0,19486.0,99.0,20.70000076,1897231.0,90759.0,1353098.0,544130.0,34.5,0,1,1,2.0
4.0,1.0,63269.0,0.0,82.0,28.0,1784904.0,63269.0,1784904.0,0.0,7.4,0,0,1,2.0
4.0,1.0,24600.0,0.0,100.0,24.10000038,591818.0,24600.0,270957.0,320860.0,18.2,0,1,1,3.0
7.0,1.0,35371.0,0.0,100.0,27.89999962,990725.0,35371.0,525314.0,465410.0,26.9,1,1,1,2.0
5.0,2.0,34960.0,0.0,97.0,28.20000076,847208.0,29733.0,847208.0,0.0,3.5,1,1,1,2.0
3.0,1.0,60557.0,22838.0,74.0,25.29999924,1549888.0,60557.0,1502159.0,47730.0,8.7,0,1,1,3.0
3.0,1.0,23359.0,10773.0,100.0,16.0,556926.0,34132.0,556926.0,0.0,2.3,0,1,1,2.0
7.0,1.0,112998.0,26653.0,0.0,30.29999924,3392798.0,85578.0,2441714.0,951080.0,60.6,1,1,1,2.0
4.0,1.0,23248.0,7809.0,99.0,39.0,915528.0,23248.0,477528.0,438000.0,25.2,0,1,1,2.0
7.0,1.0,41064.0,0.0,100.0,22.29999924,910122.0,41064.0,910121.0,0.0,3.8,1,1,1,2.0
7.0,1.0,44751.0,15840.0,100.0,34.90000153,1561602.0,44751.0,844477.0,717120.0,41.6,1,1,1,3.0
1.0,1.0,24930.0,0.0,96.0,0.0,583079.0,24660.0,583078.0,0.0,2.4,1,0,1,3.0
10.0,1.0,137401.0,6112.0,92.0,0.0,3833486.0,109665.0,2596147.0,1237340.0,76.5,2,1,1,3.0
6.0,1.0,110389.0,48155.0,100.0,16.60000038,2730088.0,159805.0,2730088.0,0.0,11.3,1,0,1,2.0
3.0,1.0,22778.0,10512.0,91.0,0.0,526754.0,22778.0,526753.0,0.0,2.2,1,0,1,2.0
8.0,1.0,38123.0,3967.0,97.0,41.09999847,1582804.0,38123.0,762697.0,820110.0,46.7,1,1,1,2.0
6.0,1.0,52823.0,10106.0,100.0,23.79999924,1498310.0,62657.0,957713.0,540600.0,32.7,1,0,1,2.0
4.0,1.0,585655.0,147878.0,92.0,28.10000038,16442936.0,549618.0,9129925.0,7313010.0,426.2,1,1,0,3.0
5.0,1.0,41687.0,12035.0,99.0,33.5,1395777.0,41687.0,786481.0,609300.0,35.6,1,1,1,3.0
39.0,1.0,477543.0,89860.0,83.0,40.0,19444468.0,464533.0,10042621.0,9401850.0,540.9,2,1,1,5.0
44.0,1.0,786812.0,118843.0,71.0,51.29999924,42946084.0,584548.0,38617937.0,4328150.0,389.6,1,1,1,3.0
7.0,1.0,172846.0,25000.0,100.0,26.70000076,6536085.0,241437.0,5200543.0,1335540.0,92.4,1,1,1,3.0
2.0,2.0,97381.0,0.0,81.0,25.10000038,2449409.0,97381.0,1839591.0,609820.0,40.0,1,1,1,3.0
4.0,1.0,42520.0,9915.0,100.0,20.39999962,669130.0,32896.0,379502.0,289630.0,17.0,0,1,1,3.0
7.0,1.0,126925.0,53680.0,0.0,41.70000076,5298864.0,123032.0,2430452.0,2868410.0,162.4,1,1,1,3.0
45.0,1.0,1062251.0,338415.0,87.0,69.19999695,75943616.0,1102237.0,38442663.0,37500950.0,2150.7,1,1,2,3.0
9.0,2.0,214565.0,41084.0,92.0,31.5,6549238.0,204365.0,4103056.0,2446180.0,146.9,1,1,1,3.0
3.0,1.0,162182.0,0.0,62.0,32.40000153,5378374.0,166691.0,4188650.0,1189720.0,80.5,1,1,1,3.0
7.0,1.0,85636.0,51808.0,100.0,21.60000038,3425356.0,157445.0,1941548.0,1483810.0,86.8,1,1,1,3.0
12.0,1.0,195398.0,58820.0,89.0,38.20000076,7176546.0,180775.0,5410190.0,1766360.0,116.2,1,1,1,3.0
4.0,1.0,187802.0,122782.0,0.0,160.3000031,34957268.0,110136.0,19164139.0,15793130.0,918.1,1,1,1,2.0
4.0,1.0,40778.0,11650.0,88.0,34.20000076,1321370.0,38211.0,1321370.0,0.0,5.5,0,1,1,3.0
7.0,1.0,68368.0,10813.0,98.0,32.29999924,2153862.0,66233.0,1344242.0,809620.0,48.6,1,1,1,3.0
4.0,1.0,113241.0,33841.0,95.0,29.20000076,2822702.0,96780.0,1645733.0,1176970.0,69.3,0,0,1,3.0
4.0,1.0,93815.0,0.0,0.0,8.199999809,801867.0,95000.0,380365.0,421500.0,24.0,1,0,0,3.0
40.0,1.0,526520.0,138450.0,95.0,28.20000076,18250400.0,626750.0,10409739.0,7840660.0,459.5,2,1,1,3.0
9.0,1.0,122668.0,48217.0,96.0,0.0,7088680.0,148390.0,3548463.0,3540220.0,202.7,1,1,2,3.0
3.0,1.0,61429.0,10032.0,93.0,38.79999924,2456050.0,63360.0,2456050.0,0.0,10.2,1,0,1,3.0
3.0,1.0,67626.0,10606.0,54.0,77.80000305,5304018.0,67626.0,2590685.0,2713330.0,154.8,1,0,1,3.0
6.0,1.0,212082.0,0.0,67.0,41.29999924,9472279.0,228820.0,4867068.0,4605210.0,264.7,1,1,1,3.0
5.0,1.0,195243.0,83859.0,93.0,33.0,6929496.0,151867.0,6929496.0,0.0,28.7,1,1,1,2.0
7.0,1.0,61758.0,21202.0,99.0,36.70000076,2282896.0,61758.0,1756276.0,526620.0,35.2,1,1,1,7.0
5.0,1.0,104460.0,37333.0,98.0,33.20000076,3492580.0,104460.0,2498547.0,994030.0,63.1,1,0,1,3.0
7.0,1.0,101860.0,28982.0,100.0,26.79999924,2731616.0,101860.0,1758377.0,973240.0,59.0,1,1,1,3.0
6.0,1.0,194426.0,98500.0,83.0,42.0,10752053.0,155507.0,8113429.0,2638630.0,173.7,1,1,1,2.0
15.0,1.0,252033.0,83034.0,89.0,34.70000076,6849430.0,194426.0,6771175.0,78250.0,32.2,1,1,1,2.0
15.0,1.0,414956.0,200000.0,86.0,45.59999847,18915736.0,335087.0,14692301.0,4223440.0,285.1,1,1,1,2.0
8.0,1.0,326455.0,66888.0,100.0,19.79999924,6464018.0,326455.0,3830291.0,2633730.0,155.7,1,1,1,3.0
2.0,5.0,164074.0,0.0,29.0,73.80000305,12336708.0,164074.0,4707275.0,7629430.0,424.7,2,1,1,3.0
7.0,1.0,93917.0,45439.0,99.0,33.79999924,3302961.0,96809.0,2151193.0,1151770.0,70.1,1,0,1,2.0
24.0,1.0,316083.0,80951.0,72.0,39.09999847,11737052.0,297620.0,8171563.0,3565490.0,223.2,2,1,1,4.0
38.0,2.0,1124950.0,474444.0,97.0,30.89999962,37742060.0,1187873.0,33492680.0,4249380.0,364.2,1,1,1,2.0
7.0,1.0,153883.0,21532.0,81.0,31.79999924,4769312.0,148826.0,4769311.0,0.0,19.7,1,1,1,3.0
8.0,1.0,302474.0,88381.0,100.0,29.39999962,10444536.0,355735.0,5088183.0,5356350.0,305.5,1,1,1,4.0
24.0,1.0,307070.0,46230.0,28.0,36.70000076,11280807.0,302375.0,8560967.0,2719840.0,179.9,1,1,1,3.0
6.0,1.0,42000.0,0.0,94.0,30.20000076,1283861.0,42000.0,1283861.0,0.0,5.3,1,0,1,3.0
6.0,1.0,61455.0,24348.0,0.0,36.5,2248074.0,56686.0,1253402.0,994670.0,58.0,1,0,1,3.0
7.0,1.0,73179.0,13711.0,99.0,23.79999924,1774959.0,73179.0,1774959.0,0.0,7.3,1,1,1,3.0
24.0,1.0,444695.0,206679.0,100.0,15.30000019,6946820.0,436181.0,3799845.0,3146980.0,182.9,2,1,1,3.0
8.0,1.0,56540.0,0.0,51.0,74.90000153,3418190.0,45656.0,2093798.0,1324390.0,79.0,1,1,2,4.0
7.0,1.0,66500.0,4413.0,93.0,24.70000076,1788175.0,72405.0,1757566.0,30610.0,8.9,1,1,1,2.0
4.0,1.0,115810.0,53590.0,99.0,35.5,4106243.0,86293.0,1878693.0,2227550.0,126.1,0,0,1,3.0
3.0,1.0,33180.0,13440.0,0.0,30.29999924,2923970.0,61057.0,2384963.0,539010.0,38.5,1,1,1,6.0
6.0,1.0,73432.0,22344.0,100.0,33.5,2464886.0,68251.0,1438387.0,1026500.0,60.5,1,1,1,3.0
7.0,1.0,62531.0,37904.0,98.0,33.79999924,3410800.0,100435.0,2402841.0,1007960.0,63.5,1,0,1,3.0
4.0,1.0,134748.0,15390.0,0.0,10.30000019,1053779.0,101930.0,304344.0,749430.0,41.1,1,1,1,2.0
7.0,1.0,118637.0,37690.0,90.0,34.90000153,3078151.0,87183.0,2973452.0,104700.0,17.9,1,1,1,4.0
8.0,1.0,77646.0,21906.0,80.0,45.0,2684112.0,59641.0,1977410.0,706700.0,45.7,1,1,1,2.0
5.0,1.0,64127.0,0.0,0.0,47.20000076,2812919.0,30584.0,1669756.0,1143160.0,67.6,1,1,1,112.0
4.0,1.0,41132.0,0.0,99.0,45.09999847,1860178.0,41131.0,876215.0,983960.0,55.9,0,1,1,4.0
7.0,1.0,106188.0,29304.0,98.0,39.90000153,4283472.0,106188.0,2402051.0,1881420.0,109.9,1,1,1,4.0
2.0,1.0,25000.0,27100.0,97.0,20.89999962,1109680.0,52100.0,1109680.0,0.0,4.6,1,1,1,3.0
5.0,1.0,152532.0,35300.0,0.0,28.10000038,5342348.0,110959.0,2564396.0,2777950.0,158.1,1,1,1,4.0
5.0,1.0,270000.0,0.0,0.0,8.199999809,2252043.0,270000.0,716801.0,1535240.0,84.5,1,0,0,3.0
7.0,1.0,138899.0,48400.0,0.0,21.70000076,4103398.0,187701.0,2930956.0,1172440.0,74.4,1,1,1,3.0
6.0,1.0,101046.0,0.0,97.0,31.29999924,3195081.0,98657.0,2096677.0,1098400.0,67.0,1,1,1,2.0
7.0,1.0,138533.0,43878.0,96.0,29.5,3860616.0,130281.0,3369074.0,491540.0,40.0,1,0,1,3.0
3.0,1.0,20289.0,0.0,0.0,129.1999969,2621923.0,18289.0,908052.0,1713870.0,94.8,1,0,2,61.0
7.0,2.0,136682.0,46697.0,85.0,42.0,5726118.0,105997.0,2761948.0,2246220.0,168.9,1,1,1,19.0
7.0,1.0,62548.0,0.0,0.0,43.79999924,2971616.0,52894.0,1857221.0,1114400.0,66.9,1,1,1,1.0
6.0,1.0,146239.0,42805.0,100.0,26.5,4247376.0,159080.0,2815039.0,1432340.0,87.7,1,1,1,3.0
2.0,1.0,69575.0,0.0,75.0,28.70000076,2113435.0,72520.0,1070011.0,1043420.0,59.8,1,0,1,2.0
7.0,1.0,60062.0,6411.0,0.0,14.19999981,910214.0,35340.0,885628.0,24590.0,5.0,1,0,1,3.0
24.0,3.0,983399.0,340374.0,94.0,37.09999847,34095340.0,841567.0,28150276.0,5945060.0,432.2,2,1,1,2.0
40.0,1.0,562388.0,0.0,100.0,0.0,3705000.0,325000.0,3705002.0,0.0,15.3,2,1,1,0.0
4.0,1.0,67772.0,0.0,0.0,20.5,1400508.0,65518.0,1400508.0,0.0,5.8,0,1,1,3.0
24.0,1.0,179454.0,15265.0,77.0,46.09999847,8430745.0,175490.0,6840156.0,1590590.0,112.8,2,1,1,2.0
6.0,1.0,49928.0,0.0,0.0,19.20000076,2810959.0,123036.0,2166473.0,644490.0,43.2,1,1,1,2.0
6.0,1.0,155120.0,30176.0,100.0,25.20000076,3907682.0,117233.0,2418626.0,1489050.0,89.1,1,1,1,2.0
7.0,1.0,35669.0,8433.0,100.0,22.60000038,804926.0,35669.0,500225.0,304700.0,18.3,1,1,1,2.0
4.0,1.0,47000.0,0.0,100.0,38.5,1210657.0,31334.0,720742.0,489910.0,29.0,0,0,1,2.0
3.0,1.0,49761.0,0.0,71.0,41.79999924,2100076.0,49761.0,1069331.0,1030750.0,59.2,0,1,1,2.0
7.0,1.0,36551.0,0.0,97.0,0.0,1442580.0,36551.0,1250141.0,192438.0,15.4,1,1,1,1.0
4.0,1.0,38400.0,0.0,100.0,31.0,1190452.0,28800.0,444441.0,746010.0,41.5,0,0,1,2.0
1.0,1.0,28095.0,0.0,86.0,23.29999924,692164.0,29752.0,662721.0,29440.0,4.3,1,1,1,27.0
7.0,2.0,160569.0,88961.0,100.0,26.29999924,4425745.0,168363.0,3304954.0,1120790.0,73.2,1,1,1,3.0
3.0,1.0,59850.0,42440.0,93.0,56.70000076,3618896.0,54174.0,3618897.0,0.0,15.0,1,1,1,15.0
3.0,1.0,28060.0,34600.0,68.0,51.79999924,1511269.0,28499.0,1305686.0,205582.0,16.3,1,1,1,15.0
8.0,1.0,72800.0,10629.0,100.0,23.70000076,1974168.0,83284.0,1194449.0,779720.0,46.4,1,0,1,2.0
3.0,1.0,55728.0,0.0,100.0,25.20000076,767793.0,30207.0,331720.0,436070.0,24.5,0,1,1,2.0
7.0,1.0,36122.0,0.0,100.0,29.70000076,1074543.0,36122.0,758789.0,315750.0,19.9,1,1,1,1.0
12.0,1.0,88434.0,0.0,65.0,82.90000153,7333372.0,88434.0,3778091.0,1362900.0,264.5,1,1,2,95.0
11.0,1.0,88502.0,15064.0,94.0,57.79999924,5135498.0,88502.0,2383872.0,2751630.0,155.3,1,1,2,26.0
41.0,3.0,759392.0,196718.0,80.0,73.30000305,60659728.0,827566.0,36166313.0,5700000.0,1963.7,1,1,2,53.0
10.0,1.0,61320.0,0.0,46.0,94.59999847,5800020.0,61320.0,2674341.0,1576250.0,219.5,1,1,2,96.0
18.0,1.0,113580.0,62000.0,87.0,97.09999847,12050904.0,123445.0,4688770.0,7362130.0,409.0,1,1,2,42.0
2.0,1.0,60090.0,37198.0,68.8,196.3000031,10092095.0,50755.0,6524781.0,3567310.0,214.5,1,1,1,23.0
11.0,1.0,83008.0,0.0,57.0,68.09999847,5731688.0,83008.0,2660951.0,3070740.0,173.3,1,1,2,96.0
8.0,1.0,102761.0,0.0,47.6,61.519999694,6454411.4,102761.0,3885995.0,2366066.0,338.0,1,1,1,96.0
15.0,1.0,163984.0,0.0,75.0,76.5,12878732.0,163984.0,6577831.0,6300900.0,359.9,1,1,2,118.0
6.0,1.0,62216.0,1496.0,39.0,73.90000153,4238979.0,38407.0,2074623.0,1081430.0,153.1,1,1,1,112.0
11.0,1.0,133884.0,19279.0,55.4,58.140000728,9124730.8,154723.0,3777663.2,4835814.4,314.68,1,1,2,53.0
25.0,1.0,272015.0,61161.0,69.0,84.30000305,24635250.0,292079.0,16764190.0,2848830.0,622.4,1,1,2,24.0
9.0,1.0,65009.0,0.0,49.0,56.50000038,3706133.6,65037.6,2043405.4,1219011.2,130.2,1,1,1,94.0
33.0,1.0,295511.0,57600.0,81.0,73.90000153,21846636.0,295511.0,11912138.0,9934500.0,573.3,1,1,2,42.0
11.0,1.0,66990.0,25200.0,41.2,85.460000608,6476887.8,72445.0,5079953.4,874118.0,110.16,1,1,1,100.0
11.0,1.0,355000.0,57000.0,55.4,37.5,13908105.0,364913.0,13348887.0,1120014.0,96.5,1,1,1,18.0
6.0,1.0,103911.0,0.0,56.6,67.859999848,5647025.8,61528.0,4391019.0,2143534.0,286.0,1,1,1,92.0
28.0,1.0,375902.0,85000.0,60.0,77.40000153,29817978.0,375902.0,18750028.0,11067950.0,659.7,1,1,2,39.0
5.0,1.0,57452.0,0.0,45.8,112.8000031,6611587.0,16442.0,3009846.0,1919610.0,249.7,1,1,1,115.0
10.0,1.0,540360.0,0.0,61.0,93.59999847,51240692.0,501287.0,21527137.0,29713550.0,1660.7,1,1,2,106.0
19.0,1.0,385274.0,0.0,48.8,140.6000061,48712712.0,339315.0,15378201.0,33334509.0,1829.4,1,1,2,37.0
2.0,1.0,56228.0,0.0,85.0,34.5,2020136.0,55715.0,871526.0,1148610.0,64.3,1,1,1,61.0
6.0,1.0,58006.0,30586.0,96.0,49.90000153,3384201.0,67770.0,2207532.0,1176670.0,71.0,1,1,2,21.0
7.0,1.0,126593.0,0.0,35.0,64.40000153,8311346.0,125000.0,3620040.0,4691310.0,263.0,1,1,2,94.0
8.0,1.0,128375.0,30301.0,79.4,50.72000046,7605568.2,152708.0,4409503.2,3049698.0,179.57999999999998,1,1,2,31.0
10.0,1.0,133585.0,38281.0,62.0,42.320000076,6151243.4,171866.0,4975682.0,1746044.0,19.1,1,1,2,21.0
1.0,1.0,126351.0,0.0,40.0,53.40000153,6611672.0,119254.0,1831052.0,4780620.0,260.9,1,0,1,67.0
5.0,1.0,52210.0,16200.0,82.0,64.69999695,3463646.0,52210.0,2098905.0,1364740.0,80.5,1,1,2,44.0
2.0,1.0,160645.0,0.0,55.0,49.40000153,8528203.0,166917.0,2018709.0,6509490.0,353.5,1,0,1,73.0
2.0,1.0,51582.0,0.0,68.0,28.60000038,1609479.0,54946.0,1609479.0,24162.0,6.2,1,0,1,33.0
3.0,1.0,87262.0,0.0,76.0,31.19999962,1845683.6,43615.0,991017.0,856404.0,3.8,1,1,1,116.0
4.0,1.0,81871.0,0.0,84.0,62.70000076,5261327.0,81871.0,2897324.0,2364000.0,136.7,1,1,2,28.0
3.0,1.0,2026324.0,0.0,35.0,266.8999939,579555072.0,686180.0,146830780.0,432724300.0,23545.1,2,1,1,30.0
2.0,1.0,54986.0,0.0,62.0,37.0,2038251.0,52669.0,1331231.0,707020.0,42.7,1,0,1,32.0
